Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
643.0,64.0,Male,Skirt,Clothing,25.0,Arkansas,L,Red,Spring,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,14.0,Debit Card,Bi-Weekly
644.0,18.0,Male,Sweater,Clothing,57.0,Oregon,XL,Green,Winter,3.2,Yes,Venmo,Next Day Air,Yes,Yes,10.0,Bank Transfer,Every 3 Months
645.0,68.0,Male,Backpack,Accessories,93.0,Louisiana,S,Blue,Summer,4.3,Yes,Venmo,Next Day Air,Yes,Yes,37.0,Cash,Weekly
646.0,62.0,Male,Hoodie,Clothing,42.0,Oklahoma,S,Purple,Summer,4.2,Yes,Credit Card,Express,Yes,Yes,,Venmo,Bi-Weekly
647.0,51.0,Male,Boots,Footwear,54.0,Indiana,XL,Pink,Spring,4.9,Yes,Debit Card,Standard,Yes,Yes,19.0,Venmo,Bi-Weekly
648.0,54.0,Male,Blouse,,70.0,Mississippi,XL,Charcoal,Summer,3.7,Yes,Bank Transfer,Express,Yes,Yes,23.0,Credit Card,Fortnightly
649.0,22.0,Male,Hoodie,Clothing,31.0,Michigan,M,Brown,Winter,4.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,35.0,Credit Card,Weekly
650.0,53.0,Male,Pants,Clothing,93.0,Delaware,L,Orange,Spring,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,33.0,PayPal,Every 3 Months
651.0,34.0,Male,Gloves,Accessories,40.0,,M,Magenta,Spring,3.9,Yes,Venmo,Next Day Air,Yes,Yes,12.0,Bank Transfer,Annually
652.0,32.0,Male,Hat,Accessories,32.0,Arkansas,L,Yellow,Summer,2.9,Yes,PayPal,,Yes,Yes,41.0,Venmo,Fortnightly
653.0,64.0,Male,Sunglasses,Accessories,27.0,Minnesota,M,Beige,Winter,3.1,Yes,PayPal,Free Shipping,Yes,Yes,27.0,Venmo,Weekly
654.0,20.0,Male,Scarf,Accessories,68.0,North Dakota,M,Olive,Winter,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,45.0,Cash,Fortnightly
13220.850651464512,24.0,Male,Handbag,,59.0,California,L,Gray,Summer,4.4,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,23.0,Venmo,Annually
656.0,20.0,Male,Handbag,Accessories,36.0,Mississippi,S,,Fall,3.1,Yes,Debit Card,Free Shipping,Yes,,19.0,Venmo,Monthly
657.0,42.0,Male,Jeans,Clothing,,Pennsylvania,M,Beige,Summer,3.9,Yes,Debit Card,Standard,Yes,Yes,6.0,PayPal,Quarterly
658.0,48.0,Male,Jacket,Outerwear,80.0,Arizona,M,White,Winter,4.3,Yes,PayPal,Free Shipping,Yes,Yes,6.0,PayPal,Quarterly
-9329.205532385738,62.0,Male,Backpack,Accessories,37.0,Louisiana,S,White,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,20.0,Venmo,Weekly
660.0,62.0,Male,Shorts,Clothing,52.0,Virginia,S,Gold,Spring,3.6,Yes,Debit Card,2-Day Shipping,Yes,Yes,8.0,Cash,Weekly
661.0,,Male,Coat,Outerwear,79.0,Montana,M,Olive,Fall,5.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,39.0,Credit Card,
662.0,57.0,Male,Shirt,Clothing,68.0,Iowa,XL,Green,Fall,4.1,Yes,Cash,Store Pickup,Yes,Yes,39.0,Credit Card,Quarterly
663.0,24.0,Male,Gloves,Accessories,98.0,Illinois,L,Magenta,Fall,2.8,Yes,Debit Card,Express,Yes,Yes,39.0,Venmo,Bi-Weekly
664.0,59.0,Male,Dress,Clothing,83.0,Alaska,M,Charcoal,Fall,4.7,Yes,Cash,Express,Yes,Yes,23.0,Credit Card,Monthly
665.0,63.0,Male,Pants,Clothing,83.0,Colorado,M,Indigo,Winter,4.4,Yes,Cash,Express,Yes,Yes,41.0,PayPal,Bi-Weekly
666.0,41.0,Male,Pants,Clothing,55.0,New Mexico,M,Peach,Spring,4.9,Yes,Cash,,Yes,Yes,50.0,Credit Card,Annually
667.0,35.0,Male,Hoodie,Clothing,26.0,Colorado,L,Turquoise,Winter,3.1,Yes,Cash,Free Shipping,Yes,Yes,30.0,,Quarterly
668.0,34.0,Male,Sunglasses,Accessories,76.0,Arizona,S,Blue,Winter,2.6,Yes,Debit Card,Standard,Yes,Yes,32.0,Bank Transfer,Quarterly
669.0,49.0,Male,T-shirt,Clothing,85.0,Hawaii,S,Turquoise,Fall,2.9,Yes,Credit Card,Express,Yes,Yes,35.0,Bank Transfer,Monthly
670.0,43.0,Male,Jacket,Outerwear,89.0,Illinois,M,Gray,Spring,3.3,Yes,PayPal,Free Shipping,Yes,Yes,45.0,Venmo,Bi-Weekly
671.0,63.0,Male,,Clothing,41.0,Louisiana,XL,Purple,Spring,4.8,Yes,Credit Card,Next Day Air,Yes,Yes,37.0,Cash,Bi-Weekly
672.0,38.0,Male,Jacket,Outerwear,30.0,Iowa,L,Black,Winter,4.7,Yes,PayPal,Express,Yes,Yes,45.0,Cash,Weekly
673.0,59.0,Male,Socks,Clothing,53.0,Washington,M,Peach,Winter,3.3,Yes,Cash,2-Day Shipping,,Yes,29.0,Cash,Quarterly
674.0,35.0,Male,Shirt,Clothing,66.0,Oklahoma,M,Indigo,Spring,4.2,Yes,Cash,Free Shipping,Yes,Yes,27.0,Venmo,Bi-Weekly
675.0,48.0,Male,Jewelry,,33.0,Washington,XL,Beige,Winter,4.7,Yes,Venmo,Store Pickup,Yes,Yes,36.0,Bank Transfer,Annually
676.0,64.0,Male,Sunglasses,Accessories,86.0,Arkansas,M,Yellow,Spring,2.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,9.0,Cash,Annually
677.0,28.0,,Pants,Clothing,60.0,Connecticut,M,Peach,Winter,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,38.0,Venmo,Bi-Weekly
678.0,60.0,Male,Socks,Clothing,62.0,Washington,S,Turquoise,Summer,2.7,Yes,PayPal,Express,Yes,Yes,41.0,PayPal,Annually
679.0,27.0,Male,Blouse,Clothing,74.0,Maine,M,Teal,Fall,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,25.0,Debit Card,Every 3 Months
680.0,56.0,Male,Sandals,Footwear,95.0,Michigan,M,Turquoise,Fall,3.4,Yes,PayPal,Express,Yes,Yes,37.0,Venmo,Fortnightly
681.0,58.0,Male,Sneakers,Footwear,25.0,Tennessee,M,Magenta,Spring,4.2,Yes,Venmo,Express,Yes,,3.0,PayPal,Annually
682.0,30.0,Male,Shirt,Clothing,59.0,Louisiana,XL,Purple,Winter,3.8,Yes,PayPal,2-Day Shipping,Yes,Yes,24.0,Credit Card,Every 3 Months
683.0,23.0,Male,Jacket,Outerwear,29.0,Missouri,M,Brown,Summer,4.0,Yes,Debit Card,Standard,Yes,Yes,49.0,Credit Card,Bi-Weekly
684.0,33.0,Male,Sandals,Footwear,36.0,Michigan,S,Violet,Winter,2.7,Yes,Venmo,Free Shipping,Yes,Yes,3.0,Bank Transfer,Monthly
685.0,,Male,Hat,Accessories,82.0,Alabama,M,Yellow,Summer,4.7,Yes,Bank Transfer,Express,Yes,Yes,42.0,Debit Card,Monthly
686.0,70.0,Male,Blouse,Clothing,71.0,Massachusetts,XL,Magenta,Winter,3.5,Yes,Credit Card,Standard,Yes,Yes,32.0,Cash,Fortnightly
687.0,70.0,Male,Sweater,Clothing,35.0,Indiana,L,Beige,Fall,3.0,Yes,PayPal,2-Day Shipping,Yes,Yes,33.0,Venmo,Fortnightly
688.0,19.0,Male,Gloves,Accessories,38.0,West Virginia,XL,Turquoise,Winter,3.3,Yes,Cash,Free Shipping,Yes,Yes,46.0,Bank Transfer,Quarterly
689.0,25.0,Male,Scarf,Accessories,59.0,Michigan,S,Peach,,4.7,Yes,Cash,Store Pickup,Yes,,44.0,Venmo,
690.0,19.0,Male,Hoodie,Clothing,91.0,Pennsylvania,M,Orange,Summer,4.7,Yes,Cash,Express,Yes,Yes,35.0,Credit Card,Every 3 Months
691.0,25.0,Male,Shorts,Clothing,68.0,Alaska,XL,Red,Spring,4.8,Yes,Bank Transfer,Standard,Yes,Yes,45.0,Bank Transfer,Weekly
692.0,60.0,Male,Backpack,Accessories,21.0,Massachusetts,L,Silver,Summer,2.9,Yes,Credit Card,Standard,Yes,,37.0,PayPal,Bi-Weekly
693.0,35.0,Male,Sunglasses,Accessories,95.0,North Dakota,M,Cyan,Spring,4.0,Yes,Venmo,2-Day Shipping,Yes,Yes,40.0,Debit Card,Every 3 Months
694.0,46.0,Male,Shorts,Clothing,52.0,Vermont,L,Turquoise,Spring,3.1,Yes,Credit Card,Free Shipping,Yes,Yes,,Cash,Every 3 Months
695.0,41.0,Male,Dress,Clothing,21.0,Kentucky,S,Charcoal,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,38.0,Venmo,Every 3 Months
696.0,30.0,Male,Shorts,Clothing,67.0,Nevada,XL,Peach,Summer,3.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,15.0,Debit Card,Every 3 Months
697.0,44.0,Male,Belt,Accessories,42.0,Utah,L,Green,Fall,2.8,Yes,Bank Transfer,,Yes,,49.0,Cash,Monthly
698.0,61.0,Male,Scarf,Accessories,63.0,North Dakota,XL,Brown,Summer,,Yes,Bank Transfer,Free Shipping,,Yes,40.0,Debit Card,Quarterly
699.0,55.0,Male,Boots,Footwear,41.0,Iowa,M,Yellow,Winter,3.8,Yes,PayPal,Standard,Yes,Yes,40.0,Debit Card,Weekly
700.0,50.0,Male,Handbag,Accessories,46.0,Connecticut,,Charcoal,Fall,2.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,5.0,PayPal,Weekly
701.0,57.0,Male,Pants,,79.0,Wisconsin,,Olive,Winter,4.1,Yes,Venmo,Standard,Yes,Yes,5.0,PayPal,Monthly
702.0,51.0,Male,Boots,Footwear,90.0,Idaho,L,Red,Fall,3.3,Yes,Cash,Next Day Air,Yes,Yes,5.0,Debit Card,Every 3 Months
703.0,18.0,Male,Shirt,Clothing,71.0,Montana,M,White,Winter,3.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,1.0,Cash,Weekly
704.0,63.0,Male,Dress,Clothing,87.0,Connecticut,L,Pink,Summer,3.0,Yes,Debit Card,Standard,,Yes,21.0,Venmo,Weekly
705.0,34.0,Male,Hoodie,Clothing,66.0,Idaho,S,Black,Spring,3.2,Yes,Venmo,Express,Yes,Yes,18.0,PayPal,Annually
706.0,,Male,Pants,Clothing,90.0,Arkansas,XL,Indigo,Summer,4.5,Yes,PayPal,Free Shipping,Yes,Yes,49.0,Cash,Quarterly
707.0,46.0,Male,Jeans,Clothing,47.0,Iowa,L,Turquoise,Summer,4.8,Yes,Venmo,Express,Yes,Yes,27.0,Debit Card,Weekly
708.0,59.0,Male,Shirt,Clothing,38.0,Louisiana,L,Purple,Spring,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,21.0,Venmo,Annually
709.0,37.0,Male,Backpack,Accessories,50.0,Kentucky,L,Beige,Summer,3.4,Yes,Cash,Store Pickup,Yes,Yes,19.0,Cash,Fortnightly
710.0,49.0,Male,Jacket,Outerwear,79.0,Massachusetts,L,Charcoal,Summer,4.6,Yes,,,Yes,Yes,23.0,Debit Card,Monthly
711.0,22.0,Male,Scarf,Accessories,91.0,Virginia,L,Turquoise,Spring,4.1,Yes,Bank Transfer,Standard,Yes,Yes,26.0,PayPal,Fortnightly
712.0,64.0,Male,Boots,Footwear,60.0,New Hampshire,M,Maroon,Spring,3.5,Yes,PayPal,2-Day Shipping,Yes,Yes,13.0,Bank Transfer,Bi-Weekly
713.0,42.0,Male,Blouse,Clothing,81.0,New Hampshire,XL,Black,Summer,3.8,Yes,Credit Card,Next Day Air,Yes,Yes,36.0,Bank Transfer,Quarterly
714.0,37.0,Male,Hoodie,Clothing,90.0,Oregon,M,Lavender,Summer,2.6,Yes,Bank Transfer,Express,Yes,Yes,39.0,Bank Transfer,Bi-Weekly
715.0,26.0,Male,,Outerwear,70.0,South Dakota,M,Magenta,Fall,4.4,Yes,Venmo,Store Pickup,Yes,Yes,40.0,Debit Card,Fortnightly
716.0,33.0,Male,Jeans,Clothing,63.0,Delaware,L,Green,Spring,2.6,Yes,Venmo,Express,Yes,Yes,37.0,Debit Card,Quarterly
717.0,30.0,Male,Jewelry,Accessories,29.0,Missouri,M,Olive,Spring,3.6,Yes,PayPal,Express,Yes,Yes,9.0,Venmo,Bi-Weekly
718.0,21.0,Male,Socks,Clothing,90.0,Alaska,L,Green,Spring,4.2,Yes,Debit Card,Express,Yes,Yes,7.0,Venmo,Every 3 Months
13220.850651464512,22.0,Male,Shirt,Clothing,22.0,Florida,M,Peach,Summer,4.6,Yes,Bank Transfer,,Yes,Yes,25.0,Bank Transfer,Annually
720.0,63.0,Male,Shorts,Clothing,22.0,Mississippi,L,Turquoise,Summer,3.3,Yes,Venmo,Next Day Air,Yes,Yes,42.0,Venmo,Bi-Weekly
721.0,33.0,Male,Jewelry,Accessories,62.0,New Mexico,L,Orange,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,19.0,Debit Card,Weekly
722.0,,Male,Blouse,Clothing,57.0,California,L,Silver,Summer,4.4,Yes,Debit Card,Next Day Air,Yes,Yes,41.0,Debit Card,Every 3 Months
723.0,27.0,Male,Sweater,Clothing,32.0,Wyoming,S,Blue,Summer,4.3,Yes,PayPal,Store Pickup,Yes,Yes,50.0,Cash,Bi-Weekly
724.0,35.0,Male,Jewelry,Accessories,53.0,Missouri,L,Cyan,Fall,3.5,Yes,Cash,Express,Yes,Yes,43.0,PayPal,Monthly
725.0,37.0,Male,T-shirt,Clothing,79.0,New Hampshire,XL,Green,Fall,4.7,Yes,Cash,Store Pickup,Yes,Yes,36.0,,Every 3 Months
726.0,,Male,Hat,Accessories,61.0,Texas,L,Silver,Winter,3.1,Yes,Cash,Standard,Yes,Yes,33.0,Debit Card,
727.0,32.0,Male,Shorts,Clothing,78.0,North Dakota,L,Yellow,Summer,3.6,Yes,PayPal,Next Day Air,Yes,,20.0,Bank Transfer,Every 3 Months
728.0,62.0,Male,Sweater,Clothing,97.0,Arkansas,S,Gray,Winter,4.8,Yes,Credit Card,Next Day Air,Yes,Yes,37.0,Venmo,Every 3 Months
729.0,29.0,Male,Jeans,Clothing,78.0,Nebraska,M,Pink,Winter,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,12.0,PayPal,Every 3 Months
730.0,41.0,Male,Sunglasses,Accessories,56.0,Minnesota,L,Beige,Summer,3.2,Yes,Venmo,Express,Yes,Yes,46.0,PayPal,Every 3 Months
731.0,48.0,Male,Boots,Footwear,25.0,Massachusetts,M,Indigo,Summer,3.9,Yes,Venmo,Standard,Yes,Yes,28.0,Venmo,Fortnightly
732.0,43.0,Male,Coat,Outerwear,,Arkansas,M,Red,Spring,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,30.0,PayPal,Fortnightly
733.0,34.0,Male,Shirt,Clothing,57.0,New Hampshire,L,Blue,Spring,2.8,Yes,Cash,Express,Yes,Yes,28.0,Cash,Bi-Weekly
734.0,45.0,Male,Dress,Clothing,36.0,Rhode Island,L,Cyan,Fall,2.7,Yes,Cash,2-Day Shipping,Yes,Yes,20.0,Debit Card,Bi-Weekly
735.0,65.0,Male,Shirt,Clothing,69.0,New Jersey,S,Violet,Winter,3.1,Yes,Venmo,Express,Yes,Yes,39.0,Bank Transfer,Every 3 Months
736.0,61.0,Male,Sunglasses,Accessories,48.0,Montana,M,Orange,Fall,3.6,Yes,Venmo,2-Day Shipping,Yes,Yes,48.0,Cash,Bi-Weekly
737.0,18.0,Male,Dress,Clothing,58.0,Colorado,L,Maroon,Spring,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,32.0,Credit Card,Every 3 Months
738.0,47.0,Male,Sunglasses,Accessories,24.0,Nebraska,M,Teal,Spring,3.6,Yes,PayPal,Store Pickup,Yes,Yes,28.0,PayPal,Annually
739.0,56.0,Male,Sunglasses,Accessories,31.0,Minnesota,L,Orange,Winter,3.5,Yes,Credit Card,2-Day Shipping,Yes,Yes,27.0,Venmo,Quarterly
740.0,64.0,Male,Shorts,,29.0,Minnesota,S,Purple,Summer,3.5,Yes,Cash,Free Shipping,Yes,,26.0,Venmo,Bi-Weekly
741.0,26.0,Male,Jeans,Clothing,69.0,South Dakota,M,Orange,Summer,2.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,22.0,Credit Card,Fortnightly
742.0,22.0,Male,T-shirt,Clothing,79.0,West Virginia,XL,Yellow,Summer,4.7,Yes,Debit Card,Free Shipping,Yes,Yes,23.0,Bank Transfer,Every 3 Months
743.0,64.0,Male,Pants,Clothing,39.0,Nevada,M,Charcoal,Summer,3.1,Yes,Debit Card,Express,Yes,Yes,21.0,Debit Card,Quarterly
744.0,21.0,Male,Sunglasses,Accessories,84.0,North Carolina,L,Gray,Fall,4.9,Yes,PayPal,Free Shipping,Yes,Yes,36.0,Cash,Weekly
745.0,67.0,Male,Boots,Footwear,66.0,Illinois,S,Charcoal,Spring,4.1,Yes,Debit Card,Next Day Air,Yes,Yes,42.0,Debit Card,Bi-Weekly
746.0,46.0,Male,T-shirt,Clothing,92.0,Michigan,L,Orange,Fall,4.7,Yes,Credit Card,Standard,Yes,Yes,4.0,Venmo,Monthly
747.0,40.0,Male,Sandals,Footwear,45.0,Michigan,M,Red,Winter,2.5,Yes,Debit Card,Free Shipping,Yes,Yes,47.0,Credit Card,Annually
748.0,51.0,Male,Shorts,Clothing,74.0,Oklahoma,L,Gold,Spring,4.4,Yes,Venmo,Next Day Air,Yes,Yes,13.0,Bank Transfer,Weekly
749.0,35.0,Male,Hat,Accessories,39.0,South Dakota,L,Brown,Fall,3.9,Yes,Bank Transfer,Free Shipping,Yes,Yes,8.0,Bank Transfer,Quarterly
750.0,56.0,Male,Scarf,Accessories,71.0,Oklahoma,,Olive,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,11.0,Debit Card,Quarterly
751.0,25.0,Male,T-shirt,Clothing,95.0,Maryland,L,Violet,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,5.0,Venmo,Annually
752.0,,Male,Gloves,Accessories,72.0,Ohio,L,,Fall,4.8,Yes,Credit Card,Free Shipping,Yes,Yes,1.0,Credit Card,Monthly
753.0,39.0,Male,Scarf,Accessories,85.0,,L,Yellow,Fall,4.2,Yes,Cash,2-Day Shipping,Yes,Yes,17.0,PayPal,Every 3 Months
754.0,47.0,Male,Boots,Footwear,54.0,Massachusetts,M,Teal,,,Yes,Credit Card,Store Pickup,Yes,Yes,27.0,Venmo,Quarterly
755.0,36.0,Male,Gloves,Accessories,41.0,North Carolina,L,Pink,Spring,2.9,Yes,Cash,Store Pickup,Yes,Yes,3.0,Debit Card,Quarterly
756.0,66.0,Male,Coat,Outerwear,24.0,Florida,M,Violet,Spring,3.3,Yes,Venmo,Free Shipping,Yes,Yes,22.0,PayPal,Weekly
757.0,62.0,Male,Belt,Accessories,99.0,Montana,S,Orange,Summer,4.8,Yes,Cash,Standard,Yes,Yes,24.0,Cash,Fortnightly
-9329.205532385738,41.0,Male,Hoodie,Clothing,32.0,Minnesota,M,Red,Fall,3.8,,Debit Card,Store Pickup,Yes,Yes,18.0,Debit Card,Quarterly
759.0,66.0,Male,Shoes,Footwear,71.0,Massachusetts,L,Peach,Summer,4.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,39.0,Bank Transfer,Every 3 Months
760.0,51.0,Male,Dress,Clothing,49.0,Rhode Island,XL,Green,Winter,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,25.0,Credit Card,Fortnightly
761.0,33.0,Male,Gloves,Accessories,50.0,Minnesota,XL,Violet,Fall,3.4,Yes,Credit Card,Free Shipping,Yes,Yes,6.0,Cash,Annually
762.0,57.0,Male,Jewelry,Accessories,91.0,Nevada,L,Yellow,Fall,4.2,Yes,Credit Card,Express,Yes,Yes,26.0,Bank Transfer,Weekly
763.0,45.0,Male,Belt,Accessories,46.0,New Mexico,M,Pink,Fall,,Yes,Credit Card,Standard,Yes,,43.0,Debit Card,Fortnightly
764.0,61.0,Male,Sweater,Clothing,50.0,North Carolina,M,Brown,Spring,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,6.0,Credit Card,Monthly
765.0,55.0,Male,Skirt,Clothing,39.0,,XL,Silver,Fall,4.2,Yes,Bank Transfer,Free Shipping,Yes,Yes,6.0,Debit Card,Quarterly
766.0,54.0,Male,Sneakers,Footwear,99.0,Alaska,M,Pink,Summer,3.0,Yes,Bank Transfer,Store Pickup,Yes,,13.0,Cash,Quarterly
767.0,57.0,Male,Gloves,Accessories,48.0,Nevada,M,Cyan,Winter,3.6,Yes,PayPal,Next Day Air,Yes,Yes,13.0,PayPal,Monthly
768.0,27.0,Male,Coat,Outerwear,77.0,Pennsylvania,M,Brown,Fall,2.5,Yes,Cash,Next Day Air,Yes,Yes,11.0,Cash,Annually
769.0,64.0,Male,Backpack,Accessories,95.0,Illinois,XL,Red,Spring,2.6,Yes,PayPal,Express,Yes,Yes,45.0,Venmo,Weekly
770.0,,Male,Socks,Clothing,100.0,Delaware,M,Silver,Spring,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,8.0,PayPal,Monthly
771.0,19.0,Male,Sneakers,Footwear,54.0,Vermont,M,Gray,Spring,3.3,Yes,Venmo,Express,Yes,Yes,8.0,Credit Card,Annually
772.0,22.0,Male,Sweater,Clothing,68.0,Hawaii,L,Cyan,Fall,2.6,,Credit Card,Next Day Air,Yes,Yes,34.0,Bank Transfer,Fortnightly
773.0,18.0,Male,Jeans,,22.0,Illinois,L,Teal,Fall,3.6,Yes,Cash,Free Shipping,Yes,Yes,40.0,Debit Card,Bi-Weekly
774.0,29.0,Male,Hat,Accessories,84.0,California,L,Indigo,Winter,2.6,Yes,Venmo,Express,Yes,Yes,14.0,Debit Card,Bi-Weekly
775.0,42.0,Male,Hat,Accessories,46.0,Nevada,M,Yellow,Summer,3.5,Yes,Credit Card,Standard,Yes,Yes,11.0,Credit Card,Quarterly
776.0,49.0,Male,Handbag,Accessories,53.0,Kentucky,S,Gold,Winter,3.0,Yes,PayPal,Store Pickup,Yes,Yes,8.0,PayPal,Monthly
777.0,49.0,Male,Shirt,Clothing,60.0,Alabama,M,Maroon,Spring,5.0,Yes,PayPal,Standard,Yes,Yes,8.0,Venmo,Every 3 Months
778.0,55.0,,Socks,Clothing,32.0,Wyoming,XL,Silver,Spring,2.5,Yes,Credit Card,Express,Yes,Yes,37.0,Venmo,Weekly
779.0,29.0,Male,Socks,Clothing,50.0,Massachusetts,M,Yellow,Summer,2.9,Yes,Cash,Store Pickup,Yes,Yes,23.0,Debit Card,Annually
780.0,60.0,Male,,Clothing,94.0,Utah,M,Blue,Spring,4.6,Yes,Credit Card,Express,Yes,Yes,,Cash,Annually
781.0,34.0,Male,Shoes,Footwear,26.0,New York,M,Turquoise,Spring,3.6,Yes,Venmo,Free Shipping,Yes,Yes,38.0,Cash,Quarterly
782.0,30.0,Male,Scarf,Accessories,44.0,Vermont,L,Indigo,Winter,3.0,Yes,PayPal,Store Pickup,Yes,Yes,12.0,Credit Card,Fortnightly
783.0,28.0,Male,Hoodie,Clothing,57.0,Hawaii,M,,Summer,4.5,Yes,PayPal,Standard,Yes,Yes,15.0,Cash,Weekly
784.0,63.0,Male,T-shirt,Clothing,65.0,Louisiana,L,Purple,Winter,4.5,Yes,Debit Card,Next Day Air,Yes,Yes,38.0,PayPal,Fortnightly
785.0,31.0,Male,Jeans,Clothing,72.0,Alabama,M,Peach,Winter,3.2,,Debit Card,Store Pickup,Yes,Yes,41.0,Bank Transfer,Every 3 Months
786.0,46.0,Male,Shorts,Clothing,62.0,Louisiana,S,Purple,Spring,4.0,Yes,,Next Day Air,Yes,Yes,37.0,PayPal,Fortnightly
787.0,70.0,Male,Hat,Accessories,21.0,Indiana,S,Teal,Winter,4.8,Yes,Credit Card,Express,Yes,Yes,16.0,Bank Transfer,Every 3 Months
,53.0,Male,Handbag,Accessories,85.0,Michigan,S,Green,Spring,3.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,25.0,Venmo,Weekly
789.0,50.0,Male,Pants,Clothing,51.0,Rhode Island,XL,Yellow,Summer,3.8,Yes,Venmo,Store Pickup,Yes,Yes,18.0,Bank Transfer,Quarterly
790.0,,Male,Handbag,Accessories,84.0,Idaho,S,Purple,Fall,2.7,Yes,Venmo,,Yes,Yes,4.0,Credit Card,Bi-Weekly
791.0,22.0,Male,Sweater,Clothing,37.0,,M,Indigo,Summer,4.9,Yes,Venmo,Store Pickup,Yes,Yes,12.0,Bank Transfer,Quarterly
792.0,50.0,Male,Scarf,Accessories,44.0,North Carolina,S,Magenta,Summer,,Yes,Credit Card,,Yes,Yes,35.0,PayPal,Fortnightly
793.0,34.0,Male,Sneakers,Footwear,45.0,New Jersey,M,Violet,Spring,4.2,Yes,Venmo,Next Day Air,Yes,Yes,45.0,Venmo,Weekly
794.0,24.0,Male,Pants,,35.0,Alabama,L,Maroon,Summer,3.8,Yes,,Free Shipping,Yes,Yes,16.0,Credit Card,Monthly
795.0,69.0,Male,Backpack,Accessories,50.0,Kentucky,XL,Yellow,Winter,4.2,Yes,,Store Pickup,Yes,,10.0,Debit Card,Fortnightly
796.0,39.0,Male,Sandals,Footwear,26.0,New York,M,Beige,Summer,4.6,Yes,Cash,Store Pickup,Yes,Yes,34.0,Venmo,Annually
797.0,42.0,Male,Socks,Clothing,78.0,Arizona,XL,Black,Fall,4.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,43.0,Credit Card,Annually
798.0,42.0,Male,Coat,Outerwear,82.0,Maryland,M,Violet,Fall,4.0,Yes,Cash,2-Day Shipping,Yes,Yes,38.0,Debit Card,Weekly
799.0,29.0,Male,Socks,Clothing,39.0,Alaska,M,Violet,Spring,3.8,Yes,Cash,2-Day Shipping,Yes,Yes,48.0,PayPal,Every 3 Months
800.0,55.0,Male,Belt,Accessories,55.0,Nevada,L,Brown,Summer,3.3,Yes,Venmo,Free Shipping,Yes,Yes,31.0,PayPal,Annually
801.0,32.0,Male,Socks,Clothing,20.0,Utah,S,Gold,Summer,2.6,Yes,Credit Card,Free Shipping,Yes,Yes,20.0,Cash,Every 3 Months
802.0,25.0,Male,Belt,Accessories,29.0,New Mexico,L,Blue,Fall,4.9,Yes,Credit Card,Express,Yes,Yes,12.0,Credit Card,Fortnightly
803.0,38.0,Male,Pants,Clothing,41.0,Delaware,M,Teal,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,2.0,Bank Transfer,Weekly
804.0,32.0,Male,Shorts,Clothing,38.0,Connecticut,L,Silver,Winter,2.8,Yes,Credit Card,Express,Yes,Yes,30.0,Venmo,Every 3 Months
805.0,43.0,Male,Boots,Footwear,47.0,Mississippi,,Maroon,Summer,2.6,Yes,Cash,Store Pickup,Yes,Yes,28.0,Venmo,Quarterly
806.0,41.0,Male,Dress,Clothing,,Connecticut,L,White,Summer,3.7,Yes,Venmo,Next Day Air,Yes,Yes,40.0,Debit Card,Monthly
807.0,56.0,,Jeans,Clothing,56.0,Florida,L,Charcoal,Summer,2.7,Yes,Credit Card,Standard,Yes,Yes,46.0,PayPal,Quarterly
808.0,27.0,Male,T-shirt,Clothing,89.0,New York,S,Brown,Winter,3.3,,Bank Transfer,Express,Yes,Yes,15.0,Credit Card,Weekly
809.0,46.0,Male,Shoes,Footwear,96.0,Wisconsin,L,Lavender,Fall,4.6,Yes,PayPal,Next Day Air,Yes,Yes,38.0,Cash,Every 3 Months
